# Time-averaged data for fix 4
# TimeStep c_msdData1[1] c_msdData1[2] c_msdData1[3] c_msdData1[4]
19264000 26.9504 111.122 27.5431 165.616
19272000 28.0331 114.414 31.9094 174.356
19280000 29.7971 116.762 28.3368 174.896
19288000 28.0563 112.816 28.9923 169.864
19296000 25.3701 110.902 28.2318 164.504
19304000 25.0272 111.961 28.9117 165.9
19312000 25.0963 112.185 28.3298 165.611
19320000 28.6814 115.181 26.3217 170.184
19328000 27.8138 114.435 31.5301 173.779
19336000 26.3651 106.745 27.6617 160.772
19344000 27.6264 113.767 27.2623 168.656
19352000 27.6257 111.779 31.7552 171.16
19360000 52.6681 164.236 33.9872 250.891
19368000 47.3999 160.728 33.0773 241.205
19376000 46.9846 165.382 34.5323 246.899
19384000 49.5784 169.586 36.2989 255.464
19392000 48.0031 165.95 31.4772 245.43
19400000 47.4371 165.612 33.1152 246.165
19408000 46.5121 160.899 35.5561 242.967
19416000 46.6006 167.278 32.7299 246.609
19424000 49.5286 163.739 33.0255 246.293
19432000 49.6132 171.919 35.566 257.098
19440000 49.2776 165.769 35.0653 250.112
19448000 49.0735 164.272 35.0939 248.439
19456000 46.6835 161.932 35.285 243.9
19464000 51.564 165.041 34.6173 251.222
19472000 45.1063 160.559 31.4526 237.118
19480000 49.432 167.058 34.1673 250.657
19488000 50.6426 169.184 32.7888 252.616
19496000 47.1706 166.403 33.8229 247.397
19504000 49.7798 165.188 27.2857 242.254
19512000 80.7796 153.109 12.4239 246.312
19520000 76.8762 156.407 13.7642 247.047
19528000 79.4255 156.261 12.5111 248.197
19536000 78.6173 149.602 12.4459 240.665
19544000 78.6253 154.158 13.202 245.985
19552000 73.4715 157.638 13.7021 244.811
19560000 74.8164 156.398 14.0677 245.282
19568000 77.1295 158.596 13.6424 249.368
19576000 74.8035 150.633 12.9885 238.425
19584000 76.1454 151.761 14.3373 242.244
19592000 50.9969 114.498 14.1565 179.652
19600000 50.3079 114.05 12.3133 176.671
19608000 52.4901 116.793 11.7877 181.071
19616000 50.0239 116.643 13.0111 179.678
19624000 49.2569 114.43 12.8069 176.493
19632000 48.5197 111.572 12.8846 172.976
19640000 51.9201 114.216 14.287 180.424
19648000 47.5936 114.575 13.5931 175.762
19656000 47.1216 114.405 14.3818 175.908
19664000 49.5429 109.076 12.6579 171.277
19672000 51.8096 112.202 12.4866 176.498
19680000 46.5749 117.665 13.7851 178.025
19688000 48.6119 112.906 12.2047 173.723
19696000 50.1161 119.005 14.4628 183.584
19704000 48.8291 113.67 12.2279 174.727
19712000 51.6312 114.376 14.3313 180.339
19720000 53.1886 111.383 12.9975 177.569
19728000 46.6954 113.102 12.163 171.96
19736000 49.9295 112.287 11.6673 173.884
19744000 48.0919 116.05 13.4478 177.59
19752000 49.2921 112.162 12.4791 173.933
19760000 45.7574 117.959 14.018 177.734
19768000 44.7966 122.316 13.3352 180.447
19776000 45.6524 111.992 13.5067 171.151
19784000 50.1926 116.845 12.1647 179.203
19792000 49.6 116.409 12.7158 178.725
19800000 49.9573 111.755 12.3489 174.061
19808000 52.4104 118.64 13.4475 184.498
19816000 49.9684 117.59 12.7944 180.353
19824000 50.5626 114.282 13.5918 178.437
19832000 45.9789 112.433 16.3498 174.762
19840000 48.879 113.116 12.6379 174.632
19848000 52.7302 113.771 13.9122 180.414
19856000 51.3322 111.097 13.0817 175.511
19864000 45.9531 110.396 12.9107 169.26
19872000 52.1991 113.489 12.8941 178.582
19880000 48.5315 115.25 12.2316 176.013
19888000 48.0192 109.986 12.9472 170.953
19896000 49.8354 118.066 11.4337 179.335
19904000 48.362 109.917 13.1401 171.42
19912000 51.3209 116.462 12.4335 180.217
19920000 47.7745 114.701 13.7279 176.203
19928000 48.8466 114.797 11.6995 175.343
19936000 48.3135 114.66 13.4442 176.418
19944000 48.6489 113.642 11.7958 174.087
19952000 48.1973 106.315 13.7515 168.264
19960000 48.7632 113.616 11.9198 174.299
19968000 47.782 110.274 13.2842 171.341
19976000 52.3407 114.19 12.4404 178.971
19984000 49.62 116.15 13.4563 179.226
19992000 48.1026 109.695 13.6212 171.419
20000000 47.8901 110.794 12.0523 170.737
20008000 45.9904 109.315 12.6338 167.939
20016000 50.7392 111.224 11.7104 173.674
20024000 46.2319 114.188 12.7877 173.208
20032000 48.8401 111.276 14.0836 174.2
20040000 53.4878 112.443 12.4981 178.429
20048000 49.6076 112.284 13.5205 175.412
20056000 47.176 111.851 13.5763 172.603
20064000 51.9538 106.681 14.4044 173.04
20072000 53.0285 123.675 11.7893 188.492
20080000 47.4578 121.837 11.9338 181.229
20088000 50.3822 111.994 14.3856 176.762
20096000 50.3491 114.464 12.9536 177.766
20104000 52.6143 116.169 13.547 182.33
20112000 50.6155 114.305 12.8862 177.806
20120000 49.305 112.056 12.806 174.167
20128000 47.5479 114.525 13.7819 175.855
20136000 49.1305 113.706 13.3689 176.206
20144000 50.3485 112.209 11.4853 174.043
20152000 49.852 113.24 12.7057 175.798
20160000 44.2698 108.892 13.207 166.369
20168000 48.8642 115.546 13.4605 177.871
20176000 50.8817 116.675 11.883 179.44
20184000 48.1324 116.584 13.6629 178.379
20192000 46.2927 116.973 13.2079 176.474
20200000 52.0808 118.357 11.7336 182.171
20208000 46.6892 113.612 12.1228 172.424
20216000 49.6517 110.065 13.7744 173.491
20224000 47.9515 112.51 11.2116 171.673
20232000 47.9648 109.697 13.3012 170.963
20240000 50.0835 111.853 15.2816 177.218
20248000 49.7855 111.705 12.0642 173.555
20256000 48.1859 113.082 12.705 173.973
20264000 47.5829 111.118 13.4613 172.162
20272000 52.4832 111.368 10.7806 174.632
20280000 49.1837 112.991 12.415 174.59
20288000 49.4476 113.583 13.3918 176.422
20296000 47.8075 113.237 12.1366 173.181
20304000 53.4071 114.258 11.3922 179.057
20312000 50.4832 113.023 13.433 176.939
20320000 48.3954 110.477 12.8854 171.758
20328000 53.0117 113.608 14.6316 181.251
20336000 50.6635 112.804 13.8748 177.342
20344000 47.6268 113.354 12.9759 173.957
20352000 49.661 112.855 13.9507 176.467
20360000 48.9869 111.144 13.2842 173.416
20368000 46.2813 111.099 12.7997 170.18
20376000 51.6415 112.24 12.5179 176.4
20384000 51.06 114.434 11.481 176.975
20392000 51.3994 110.833 13.4727 175.705
20400000 50.8624 114.964 14.5497 180.376
20408000 46.9091 111.519 13.6608 172.089
20416000 42.8892 113.092 12.8969 168.878
20424000 78.7713 164.087 14.8316 257.69
20432000 108.253 217.212 16.763 342.228
20440000 112.196 218.561 16.5525 347.31
20448000 107.925 217.115 15.9955 341.036
20456000 105.869 220.675 15.0534 341.598
20464000 116.678 214.919 16.1903 347.788
20472000 110.95 209.844 15.4686 336.263
20480000 114.151 218.161 15.5741 347.885
20488000 114.557 221.838 14.3486 350.743
20496000 113.16 213.935 17.2727 344.367
20504000 113.084 215.35 16.5579 344.992
20512000 110.371 201.291 17.7634 329.425
20520000 109.842 207.139 16.3051 333.287
20528000 108.66 211.692 19.0358 339.387
20536000 116.342 211.596 16.7265 344.665
20544000 111.722 210.909 17.0862 339.717
20552000 111.491 217.503 18.303 347.297
20560000 116.661 221.673 13.8857 352.22
20568000 110.575 209.692 15.8398 336.107
20576000 113.919 216.975 15.2578 346.152
20584000 106.905 212.342 15.2792 334.526
20592000 111.656 217.391 17.366 346.413
20600000 111.863 205.92 18.2381 336.021
20608000 112.168 215.528 16.9344 344.63
20616000 105.356 212.153 16.4358 333.945
20624000 115.22 212.995 14.0548 342.27
20632000 110.805 212.697 17.9588 341.461
20640000 106.551 210.887 16.0803 333.518
20648000 113.62 213.3 16.4404 343.36
20656000 76.5481 169.797 16.6568 263.002
20664000 78.9887 165.384 17.5035 261.876
20672000 80.4651 163.599 17.9942 262.059
20680000 80.019 167.285 16.905 264.209
20688000 74.0288 161.281 15.4491 250.759
20696000 74.6265 168.935 16.8423 260.404
20704000 78.6902 168.772 17.7966 265.258
20712000 77.5778 164.974 16.402 258.954
20720000 76.063 168.349 15.6157 260.027
20728000 72.3021 159.455 17.9528 249.71
20736000 77.7579 169.977 17.3437 265.079
20744000 81.2529 166.13 18.0647 265.448
20752000 74.6762 158.93 16.8044 250.411
20760000 82.3067 164.456 15.9818 262.745
20768000 74.0959 164.698 17.0828 255.877
20776000 74.1163 168.166 16.3303 258.612
20784000 75.444 167.589 17.9259 260.958
20792000 48.4081 113.153 11.8939 173.455
20800000 53.9078 113.658 13.035 180.601
20808000 49.1538 114.373 13.8446 177.372
20816000 50.537 114.206 14.5688 179.311
20824000 47.9244 108.065 13.2153 169.204
20832000 48.4836 108.895 12.742 170.12
20840000 49.526 110.391 12.4472 172.364
20848000 25.6813 165.548 16.3059 207.536
20856000 22.6334 161.178 18.5923 202.403
20864000 26.7499 161.121 17.5307 205.402
20872000 27.7687 162.976 15.5775 206.322
20880000 25.3336 160.623 18.7579 204.714
20888000 25.8168 158.614 16.1738 200.604
20896000 27.536 160.731 17.9082 206.175
20904000 25.1225 161.827 16.9897 203.939
20912000 24.4114 160.24 17.018 201.669
20920000 26.0084 156.688 16.2251 198.921
20928000 24.1705 161.012 15.8194 201.002
20936000 25.55 160.321 17.3033 203.175
20944000 23.7322 158.685 17.2914 199.709
20952000 26.7644 161.696 16.3877 204.848
20960000 24.5484 157.486 17.0883 199.122
20968000 25.9383 165.867 16.602 208.407
20976000 23.678 159.696 17.2235 200.598
20984000 28.2655 160.998 15.0603 204.323
20992000 25.0281 158.83 17.9086 201.767
21000000 22.8704 161.212 16.4474 200.53
21008000 28.1266 160.125 15.5441 203.796
21016000 24.0924 157.058 17.5798 198.73
21024000 24.5673 151.772 15.2601 191.599
21032000 25.1211 161.497 13.4353 200.053
21040000 24.3205 158.543 14.8824 197.746
21048000 27.743 154.928 14.652 197.323
21056000 28.4546 155.197 14.2649 197.917
21064000 23.3504 149.037 13.8886 186.276
21072000 25.0476 152.263 14.8575 192.168
21080000 25.4328 162.261 13.7043 201.398
21088000 26.8433 152.527 12.8096 192.18
21096000 27.5039 153.616 15.1133 196.234
21104000 24.2593 151.153 14.7038 190.116
21112000 11.5745 114.98 13.37 139.925
21120000 12.4934 112.421 13.6897 138.605
21128000 11.9821 109.428 14.812 136.222
21136000 10.6941 113.221 13.8003 137.715
21144000 10.1778 119.58 13.1672 142.925
21152000 11.8664 113.783 14.1293 139.778
21160000 10.5303 115.271 15.8169 141.618
21168000 12.0722 113.426 13.7963 139.294
21176000 12.6879 112.725 14.5357 139.949
21184000 10.3125 111.102 14.5895 136.004
21192000 11.1769 114.07 14.942 140.189
21200000 10.0548 112.738 14.8414 137.634
21208000 10.0199 113.148 13.638 136.805
21216000 9.63418 113.772 12.3702 135.776
21224000 10.1692 116.743 14.1855 141.098
21232000 12.3468 118.132 14.759 145.238
21240000 10.8305 118.783 13.8148 143.428
21248000 9.08187 111.183 16.7247 136.989
21256000 10.9147 113.628 15.1614 139.704
21264000 12.3901 110.381 14.3963 137.167
21272000 11.2705 116.033 13.8085 141.112
21280000 8.71269 111.754 17.3118 137.779
21288000 11.6845 114.392 14.1597 140.236
21296000 11.7454 107.419 14.3288 133.494
21304000 10.7708 111.026 13.7593 135.556
21312000 11.8743 117.165 15.6714 144.71
21320000 11.2847 109.488 15.9037 136.676
21328000 11.5262 112.328 16.5528 140.407
21336000 10.5565 112.644 15.2255 138.426
21344000 11.2301 110.74 15.2224 137.193
21352000 9.8892 113.863 13.3721 137.124
21360000 13.6331 116.314 12.9752 142.922
21368000 10.453 107.794 14.3278 132.575
21376000 10.7019 114.724 13.257 138.683
21384000 12.3376 114.428 13.5123 140.278
21392000 10.9083 115.647 13.9527 140.508
21400000 11.0312 107.542 13.3227 131.896
21408000 10.8205 112.434 13.0922 136.347
21416000 11.1722 113.966 14.4701 139.609
21424000 11.6194 114.025 15.6791 141.323
21432000 11.121 112.649 14.8743 138.644
21440000 12.9329 114.268 14.2152 141.417
21448000 11.1671 117.838 13.4328 142.438
21456000 10.8033 108.223 13.2988 132.325
21464000 9.48451 111.956 13.6555 135.096
21472000 10.7419 108.72 16.2513 135.713
21480000 10.5979 114.299 14.113 139.01
21488000 10.6224 116.471 15.8539 142.947
21496000 9.46552 112.969 14.0169 136.451
21504000 10.6971 113.448 15.5604 139.706
21512000 11.3977 113.407 14.2437 139.048
21520000 11.6351 113.22 14.9001 139.755
21528000 10.1366 112.534 13.561 136.231
21536000 10.0943 112.836 15.4786 138.409
21544000 10.9567 110.667 13.1596 134.784
21552000 11.5226 112.401 14.7184 138.642
21560000 10.6522 113.49 15.6041 139.746
21568000 8.63329 116.461 15.5485 140.643
21576000 9.36634 111.987 17.2844 138.638
21584000 11.4503 114.403 14.4514 140.305
21592000 11.8506 110.695 14.774 137.319
21600000 11.3746 109.572 15.158 136.105
21608000 12.2061 117.785 15.4847 145.476
21616000 9.7706 117.629 15.9382 143.338
21624000 10.348 114.965 13.7039 139.016
21632000 10.236 110.274 13.5813 134.092
21640000 11.5481 115.084 15.9798 142.612
21648000 9.11254 115.66 15.3283 140.101
21656000 10.0225 111.968 14.1933 136.184
21664000 12.9239 109.956 13.0454 135.926
21672000 11.3589 113.647 17.72 142.726
21680000 11.7999 118.296 14.8909 144.986
21688000 12.3736 112.236 14.8275 139.437
21696000 11.0455 112.736 14.5292 138.311
21704000 10.7855 109.95 14.0088 134.745
21712000 8.73251 113.635 15.3415 137.71
21720000 11.9477 110.391 13.9801 136.319
21728000 10.6632 113.502 16.6904 140.856
21736000 9.72722 114.95 13.7574 138.435
21744000 9.16564 112.083 16.0829 137.331
21752000 10.8408 116.97 14.579 142.39
21760000 11.3449 107.986 14.8894 134.221
21768000 11.1132 112.351 13.6068 137.071
21776000 11.6384 111.326 15.2341 138.198
21784000 11.3645 112.734 15.0397 139.138
21792000 11.6832 112.453 14.1592 138.295
21800000 10.763 113.975 14.0739 138.812
21808000 10.9177 111.868 13.6627 136.448
21816000 10.7832 111.862 16.4149 139.06
21824000 9.75297 114.262 19.0131 143.028
21832000 11.7715 113.048 15.4805 140.3
21840000 9.46118 110.84 15.1452 135.446
21848000 11.1287 113.254 15.0521 139.435
21856000 11.3739 108.598 13.9957 133.967
21864000 9.81436 113.255 14.4787 137.549
21872000 10.8176 115.467 15.8547 142.14
21880000 10.4689 115.854 14.2355 140.558
21888000 10.0279 115.005 14.7524 139.785
21896000 10.1782 107.012 15.6057 132.796
21904000 9.3987 114.398 14.5541 138.351
21912000 10.3051 112.488 14.402 137.196
21920000 9.78533 114.532 15.3484 139.665
21928000 12.1108 111.188 15.485 138.784
21936000 9.61256 114.28 15.9514 139.844
21944000 10.8295 109.594 13.7283 134.152
21952000 10.9312 111.409 15.7491 138.089
21960000 11.4596 109.99 15.1104 136.56
21968000 12.0991 110.93 14.6992 137.728
21976000 13.5361 116.127 13.9626 143.626
21984000 10.5588 113.917 13.8445 138.32
21992000 11.2368 109.81 15.9606 137.008
22000000 9.7797 110.249 13.8004 133.829
22008000 9.64251 109.052 15.8085 134.503
22016000 9.80955 110.053 16.6638 136.526
22024000 10.6055 113.099 14.6389 138.343
22032000 12.1229 115.315 13.5938 141.032
22040000 12.298 109.223 14.0571 135.578
22048000 12.0308 112.819 15.6125 140.462
22056000 10.6723 112.623 15.1105 138.406
22064000 11.1527 108.176 14.5667 133.896
22072000 10.7742 109.598 15.5962 135.968
22080000 11.3582 115.131 12.7041 139.193
22088000 12.0486 113.903 15.0242 140.976
22096000 9.82389 112.084 15.8652 137.773
22104000 12.2403 113.138 14.994 140.372
22112000 10.258 117.267 14.3868 141.912
22120000 10.7922 115.001 16.4339 142.227
22128000 10.2598 112.256 13.8389 136.355
22136000 9.61504 117.393 14.3615 141.37
22144000 9.75945 111.574 14.3235 135.657
22152000 10.8561 108.441 14.8187 134.116
22160000 8.79591 104.936 14.5669 128.298
22168000 10.3555 111.564 14.0884 136.008
22176000 11.702 110.562 14.3386 136.603
22184000 14.3004 116.411 16.0204 146.732
22192000 10.8095 112.605 14.3351 137.749
22200000 12.0985 113.044 15.3885 140.531
22208000 9.28326 109.272 15.5537 134.109
22216000 11.548 111.973 13.7547 137.276
22224000 11.2436 108.73 13.5683 133.542
22232000 10.0403 110.717 14.8196 135.577
22240000 11.9941 114.222 15.0705 141.287
22248000 10.6541 107.393 13.006 131.053
22256000 9.84744 110.786 16.368 137.001
22264000 12.4839 111.792 15.3999 139.675
22272000 11.7428 115.898 13.7742 141.415
22280000 11.0729 111.527 15.6265 138.226
22288000 10.4062 114.92 15.0515 140.378
22296000 11.3672 113.463 14.372 139.202
22304000 11.0929 111.042 14.3828 136.518
22312000 11.2625 114.982 14.5051 140.75
22320000 12.0733 111.797 14.5387 138.409
22328000 11.1668 114.147 14.0507 139.365
22336000 11.374 113.671 14.7363 139.782
22344000 12.1463 116.543 15.0593 143.749
22352000 12.7823 119.719 14.0458 146.547
22360000 12.1503 112.289 14.5204 138.959
22368000 13.0452 115.867 13.298 142.21
22376000 9.27948 113.694 14.3034 137.276
22384000 11.641 109.95 15.1186 136.709
22392000 9.15609 112.828 13.7067 135.691
22400000 10.2485 110.428 16.9312 137.608
22408000 9.80751 110.713 14.7202 135.241
22416000 9.6912 112.054 15.1556 136.901
22424000 9.96852 110.264 13.1501 133.383
22432000 10.3639 114.482 14.2712 139.117
22440000 11.2528 108.967 14.3177 134.538
22448000 10.8336 114.118 13.4983 138.45
22456000 11.6539 114.728 13.067 139.449
22464000 12.8462 108.308 15.3562 136.51
22472000 11.7625 111.694 14.9913 138.448
22480000 11.5174 115.604 14.3746 141.496
22488000 9.74178 111.522 15.7482 137.012
22496000 10.659 116.743 13.3896 140.791
22504000 12.2306 112.484 13.828 138.543
22512000 10.6204 116.646 14.5 141.766
22520000 11.0524 113.414 16.2178 140.684
22528000 10.6635 111.744 13.0482 135.456
22536000 13.0669 117.164 14.4855 144.716
22544000 10.6958 111.576 15.2956 137.568
22552000 10.8535 109.215 14.4591 134.527
22560000 10.0233 110.426 14.3886 134.838
22568000 11.1354 112.343 15.5135 138.992
22576000 12.9029 113.718 16.3297 142.951
22584000 12.3057 106.933 15.7907 135.029
22592000 9.97421 115.214 13.9581 139.146
22600000 10.641 114.954 13.1664 138.761
22608000 12.9366 112.395 15.2114 140.543
22616000 11.259 109.271 16.3818 136.911
22624000 11.0079 117.643 14.8766 143.528
22632000 10.7638 114.087 16.1614 141.012
22640000 11.6866 107.211 15.8457 134.743
22648000 10.766 113.474 13.1142 137.354
22656000 13.5191 116.8 15.5259 145.845
22664000 10.9641 109.993 13.7307 134.688
22672000 10.1338 111.447 13.9212 135.501
22680000 13.4519 119.073 15.1427 147.668
22688000 8.76572 111.499 15.5812 135.845
22696000 12.9987 110.208 12.685 135.892
22704000 9.42982 114.997 15.1157 139.542
22712000 11.3076 114.344 16.5322 142.184
22720000 11.3235 112.157 15.317 138.798
22728000 9.37362 111.809 14.344 135.527
22736000 11.102 111.146 16.2945 138.543
22744000 8.96822 111.197 15.5353 135.7
22752000 13.8762 112.619 16.6963 143.192
22760000 12.374 111.944 14.5948 138.913
22768000 12.3936 115.712 14.4247 142.53
22776000 11.2323 114.755 14.6779 140.665
22784000 10.6831 110.918 14.0808 135.682
22792000 11.0386 110.503 14.5248 136.066
22800000 9.16797 112.16 15.6549 136.983
22808000 12.6649 115.693 13.7537 142.112
22816000 12.2914 115.152 12.5969 140.041
22824000 11.5431 111.527 16.3096 139.379
22832000 10.8223 115.722 14.7484 141.293
22840000 8.70258 111.12 14.1244 133.947
22848000 11.0381 108.616 14.776 134.43
22856000 11.504 113.719 15.3398 140.563
22864000 11.8356 108.718 14.0057 134.559
22872000 9.45256 108.782 16.9251 135.16
22880000 11.4389 113.893 16.2873 141.619
22888000 10.2043 112.368 14.8311 137.404
22896000 10.6157 110.48 15.2023 136.298
22904000 11.2099 111.751 14.2943 137.255
22912000 12.1764 117.622 13.0383 142.836
22920000 10.7666 110.805 15.7357 137.307
22928000 11.4515 114.472 15.6202 141.544
22936000 10.4654 112.567 13.5866 136.619
22944000 12.1036 108.557 13.7588 134.419
22952000 9.98802 111.663 15.4832 137.134
22960000 10.7116 111.037 14.6202 136.369
22968000 11.5409 112.739 14.5832 138.864
22976000 10.8373 113.71 15.0114 139.559
22984000 11.772 117.77 13.2539 142.795
22992000 11.201 113.27 14.3328 138.804
23000000 10.1374 116.211 13.9682 140.317
23008000 10.664 113.778 14.9763 139.419
23016000 12.3754 114.033 15.6258 142.034
23024000 12.2283 113.493 16.9579 142.679
23032000 10.4597 110.196 14.9365 135.593
23040000 10.8624 110.223 15.3815 136.467
23048000 10.3739 113.88 14.1607 138.415
23056000 9.31487 109.175 14.7722 133.262
23064000 12.556 108.318 12.3839 133.258
23072000 8.18365 110.786 15.0595 134.029
23080000 12.5768 113.019 15.6557 141.251
23088000 10.732 111.552 13.6846 135.968
23096000 11.0262 115.558 14.9836 141.568
23104000 11.8085 113.647 15.219 140.674
23112000 9.81564 110.271 14.2109 134.297
23120000 10.4967 110.478 14.5472 135.522
23128000 12.7931 110.724 15.3514 138.868
23136000 11.5348 114.84 15.4653 141.84
23144000 10.7628 107.866 14.8936 133.522
23152000 8.75848 110.447 15.9439 135.149
23160000 12.3792 113.341 14.8783 140.599
23168000 10.3755 112.447 13.1615 135.983
23176000 11.6187 113.777 14.4912 139.887
23184000 10.6785 114.511 14.414 139.604
23192000 11.89 114.929 14.8435 141.663
23200000 11.0933 107.483 16.0275 134.603
23208000 10.2178 114.212 14.5296 138.96
23216000 11.5808 113.829 12.0923 137.502
23224000 10.8198 116.448 12.8093 140.077
23232000 12.3765 115.238 16.0475 143.662
23240000 11.1592 110.529 14.4294 136.118
23248000 11.7213 109.34 14.3711 135.433
23256000 12.1304 108.327 16.3821 136.839
23264000 10.9158 115.628 15.0851 141.628
23272000 10.3309 113.316 13.4655 137.113
23280000 11.17 111.474 13.7259 136.37
23288000 10.5972 110.2 15.3216 136.119
23296000 10.8633 116.878 13.9736 141.715
23304000 10.0628 112.758 15.2848 138.105
23312000 11.1013 112.871 13.5542 137.527
23320000 10.0542 114.006 15.0152 139.076
23328000 11.1663 114.27 12.5836 138.02
23336000 10.8749 117.112 13.9987 141.985
23344000 11.6941 115.212 13.6022 140.508
23352000 9.67119 107.758 14.1418 131.571
23360000 12.2787 114.178 13.3424 139.799
23368000 11.2326 113.855 13.8165 138.904
23376000 9.65273 113.037 15.5018 138.192
23384000 11.9597 115.141 13.8745 140.975
23392000 11.5093 116.328 14.4179 142.255
23400000 10.4218 112.27 14.1606 136.853
23408000 10.8248 107.001 15.7149 133.541
23416000 11.5136 119.807 14.6628 145.983
23424000 10.4187 112.073 14.3081 136.8
23432000 10.5388 109.744 13.9459 134.228
23440000 12.0306 105.37 15.7874 133.188
23448000 10.3563 112.248 14.7156 137.32
23456000 10.2403 114.56 15.3601 140.16
23464000 10.1794 112.322 14.5058 137.007
23472000 13.5223 115.37 15.1945 144.087
23480000 11.5757 112.506 15.165 139.247
23488000 11.5519 120.167 14.4443 146.163
23496000 11.9739 110.557 14.474 137.005
23504000 12.2577 115.162 15.5188 142.938
23512000 8.96688 118.383 13.8844 141.234
23520000 9.92157 110.68 14.2831 134.885
23528000 11.2498 113.667 15.5283 140.445
23536000 9.79254 108.161 16.1886 134.142
23544000 11.2167 109.184 13.9703 134.371
23552000 9.37889 113.425 13.8041 136.608
23560000 11.5996 119.878 13.4973 144.974
23568000 10.5552 117.034 14.5915 142.18
23576000 11.1785 109.431 13.9218 134.532
23584000 10.1976 114.098 16.0566 140.352
23592000 11.5184 112.103 14.2448 137.866
23600000 11.8387 112.385 16.6554 140.88
23608000 9.82323 115.365 14.3093 139.497
23616000 11.549 114.033 12.6314 138.214
23624000 10.6295 116.532 13.8319 140.994
23632000 10.514 106.794 14.6904 131.998
23640000 11.0679 112.066 15.4231 138.557
23648000 12.2364 115.809 13.9781 142.024
23656000 9.92343 115.265 15.9362 141.125
23664000 9.7822 115.047 13.3992 138.229
23672000 11.2836 115.812 16.7274 143.823
23680000 12.5072 115.983 15.5235 144.014
23688000 10.3824 110.407 12.5323 133.322
23696000 11.9843 111.475 13.9138 137.373
23704000 12.6022 116.725 15.6407 144.968
23712000 13.9445 116.579 14.4681 144.991
23720000 11.0741 121.41 13.4639 145.948
23728000 9.54299 113.141 14.9651 137.649
23736000 11.0169 113.537 16.0489 140.603
23744000 11.0132 109.447 13.8639 134.324
23752000 13.1726 113.393 12.9223 139.488
23760000 11.946 111.176 15.2113 138.334
23768000 9.20753 110.472 14.3219 134.001
23776000 9.6393 109.385 13.8015 132.826
23784000 9.79111 114.959 14.8149 139.565
23792000 11.7722 110.886 13.831 136.489
23800000 22.3555 148.014 12.8401 183.209
23808000 29.2644 152.336 13.7413 195.342
23816000 25.7708 156.028 13.5073 195.306
23824000 26.817 151.913 15.0652 193.795
23832000 27.3922 157.25 14.0285 198.671
23840000 25.7646 152.817 14.8257 193.407
23848000 26.376 157.661 14.4526 198.489
23856000 28.4316 155.432 16.1148 199.978
23864000 24.0051 153.248 13.485 190.738
23872000 24.3924 154.681 13.6319 192.705
23880000 25.0921 155.837 15.4046 196.333
23888000 28.008 152.871 15.478 196.357
23896000 25.0038 153.3 12.931 191.234
23904000 26.2236 158.791 13.7401 198.755
23912000 27.5365 156.171 11.7001 195.408
23920000 26.7635 152.34 14.8497 193.953
23928000 26.624 153.744 14.5013 194.869
23936000 26.0755 144.47 15.1877 185.733
23944000 27.7044 151.336 13.6732 192.714
23952000 25.498 150.841 13.8146 190.153
23960000 26.9128 151.689 15.0941 193.696
23968000 25.6097 155.495 15.5245 196.629
23976000 22.3655 151.561 12.7708 186.697
23984000 24.792 150.767 14.3486 189.908
23992000 25.9295 147.807 15.1276 188.865
24000000 27.1975 149.602 15.1118 191.911
24008000 24.5565 153.718 14.4919 192.766
24016000 26.6297 151.198 14.997 192.825
24024000 24.3628 156.153 14.5866 195.103
24032000 26.957 154.628 13.8327 195.418
24040000 25.1857 153.809 15.6107 194.606
24048000 27.8285 147.399 14.442 189.67
24056000 27.7742 154.415 14.5836 196.773
24064000 23.9897 156.405 17.7245 198.119
24072000 25.7951 156.087 14.8128 196.695
24080000 25.0283 154.879 13.8293 193.736
24088000 26.5364 150.245 13.3372 190.119
24096000 27.7328 151.029 13.4111 192.173
24104000 26.0065 147.73 14.3522 188.089
24112000 27.2474 162.165 13.4602 202.873
24120000 25.8554 152.025 12.8521 190.733
24128000 27.4204 151.894 13.8819 193.196
24136000 26.8767 157.435 13.892 198.204
24144000 26.9275 154.095 14.001 195.023
24152000 22.185 154.491 15.0731 191.75
24160000 28.3916 154.13 17.2146 199.736
24168000 27.1719 158.808 13.4084 199.389
24176000 26.4304 153.423 14.86 194.713
24184000 24.4563 150.304 14.7084 189.469
24192000 27.9204 153.902 13.9458 195.768
24200000 29.0294 150.802 14.8158 194.648
24208000 24.7462 154.165 13.719 192.63
24216000 23.2201 150.837 14.4973 188.554
24224000 28.6852 155.799 15.0987 199.583
24232000 28.2137 151.276 13.2789 192.768
24240000 25.2617 155.287 15.5846 196.133
24248000 25.9914 162.558 17.0939 205.644
24256000 24.6287 151.99 14.5352 191.154
24264000 27.5414 157.849 15.122 200.512
24272000 24.269 149.912 13.7535 187.934
24280000 22.7502 152.561 16.8228 192.134
24288000 26.0541 154.887 12.6024 193.543
24296000 25.8549 152.41 14.2149 192.48
24304000 23.8317 150.699 14.3719 188.902
24312000 26.4292 152.841 16.3785 195.649
24320000 27.9994 153.245 16.1603 197.405
24328000 27.5383 155.45 13.7484 196.737
24336000 25.7027 154.093 14.2192 194.015
24344000 26.3181 157.611 15.3471 199.276
24352000 29.2846 151.457 16.7296 197.471
24360000 24.7612 153.628 14.4613 192.851
24368000 26.8264 156.841 14.0961 197.764
24376000 23.114 150.871 13.2009 187.186
